move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
d8c7,0.0,0.0,1.0,-521.0,,c8e6,-715.0,,d8e8,-676.0,,c8d7,-647.0,,1094,25
b1d2,1.0,0.0,0.0,-601.0,,e3f4,-494.0,,a2a4,-546.0,,f1e1,-561.0,,1094,26
c8b7,0.0,0.0,1.0,-605.0,,c8b7,-628.0,,h8d8,-609.0,,c8e6,-574.0,,1094,27
f1e1,1.0,0.0,0.0,-630.0,,a1d1,-607.0,,c2c4,-615.0,,f1d1,-623.0,,1094,28
f6d7,0.0,0.0,1.0,-584.0,,e7e6,-630.0,,f6d7,-532.0,,h8c8,-523.0,,1094,29
e3f4,1.0,0.0,0.0,-576.0,,a1d1,-517.0,,f2f4,-576.0,,e3f4,-607.0,,1094,30
f7f6,0.0,0.0,1.0,-523.0,,e7e6,-584.0,,b7c6,-584.0,,h8c8,-569.0,,1094,31
d2f3,1.0,0.0,0.0,-684.0,,c2c4,-530.0,,a2a4,-552.0,,f4e3,-565.0,,1094,32
a8d8,0.0,0.0,1.0,-600.0,,b7f3,-693.0,,h8d8,-592.0,,a8d8,-569.0,,1094,33
c2c4,1.0,0.0,0.0,-656.0,,f3e5,-584.0,,f3d4,-615.0,,a2a4,-623.0,,1094,34
c7c8,0.0,0.002,0.998,-353.0,,b7f3,-624.0,,b5b4,-620.0,,b5c4,-557.0,,1094,35
f3d4,1.0,0.0,0.0,-685.0,,c4b5,-388.0,,f3e5,-520.0,,f4e5,-607.0,,1094,36
b5c4,0.0,0.0,1.0,-630.0,,d7c5,-723.0,,b5c4,-670.0,,e5d3,-609.0,,1094,37
a1c1,1.0,0.0,0.0,-776.0,,b3c4,-687.0,,e1c1,-700.0,,d4e6,-746.0,,1094,38
e5c6,0.159,0.837,0.004,64.0,,d7c5,-715.0,,b7d5,-700.0,,d7b6,-563.0,,1094,39
c1c4,0.008,0.898,0.094,44.0,,d4c6,72.0,,c1c4,72.0,,b3c4,-100.0,,1094,40
e7e5,0.126,0.868,0.006,55.0,,e7e5,82.0,,d7e5,123.0,,d7b8,253.0,,1094,41
d4c6,0.006,0.874,0.12,53.0,,d4c6,49.0,,c4c6,-460.0,,e1c1,-497.0,,1094,42
b7c6,0.167,0.829,0.004,66.0,,b7c6,50.0,,e5f4,605.0,,d7b6,752.0,,1094,43
c4c6,0.004,0.846,0.15,62.0,,c4c6,74.0,,b3a4,-168.0,,f4e3,-321.0,,1094,44
c8b7,0.133,0.862,0.005,57.0,,c8b7,55.0,,c8b8,578.0,,c8b8,578.0,,1094,45
b3d5,0.008,0.907,0.085,40.0,,b3d5,43.0,,c6c3,41.0,,e1c1,0.0,,1094,46
e5f4,0.201,0.796,0.003,73.0,,e5f4,29.0,,d7b8,215.0,,d7b6,309.0,,1094,47
c6f6,0.924,0.076,0.0,-201.0,,e1e6,15.0,,c6c3,0.0,,e1e7,0.0,,1094,48
b7a7,0.492,0.507,0.001,117.0,,b7b8,-150.0,,b7a7,118.0,,b7c8,435.0,,1094,49
f6f4,0.998,0.002,0.0,-326.0,,f6f7,135.0,,f6c6,-166.0,,f6e6,-199.0,,1094,50
d7e5,0.0,0.007,0.993,-278.0,,d7e5,-337.0,,g7b2,-188.0,,g7f6,-172.0,,1094,51
f4b4,1.0,0.0,0.0,-746.0,,d5b3,-243.0,,d5c4,-348.0,,d5e4,-409.0,,1094,52
d8d5,0.0,0.0,1.0,-738.0,,d8d5,-738.0,,d8d7,-415.0,,d8b8,-232.0,,1094,53
f2f4,1.0,0.0,0.0,-784.0,,b4f4,-738.0,,b4e4,-768.0,,e1c1,-772.0,,1094,54
h8b8,0.0,0.0,1.0,-607.0,,g7f8,-773.0,,e5c6,-761.0,,a6a5,-746.0,,1094,55
b4b8,1.0,0.0,0.0,-624.0,,b4b8,-640.0,,a2a3,-738.0,,b4e4,-738.0,,1094,56
a7b8,0.0,0.0,1.0,-623.0,,a7b8,-637.0,,e5f3,-515.0,,e5d3,32.0,,1094,57
f4e5,1.0,0.0,0.0,-623.0,,f4e5,-628.0,,e1e2,-700.0,,g1f1,-723.0,,1094,58
g7e5,0.0,0.0,1.0,-630.0,,g7e5,-616.0,,b8c8,-603.0,,b8c7,-585.0,,1094,59
b2b3,1.0,0.0,0.0,-686.0,,g1f1,-615.0,,g2g4,-622.0,,g1f2,-652.0,,1094,60
b8c7,0.0,0.0,1.0,-635.0,,e5g3,-678.0,,b8c8,-624.0,,b8c7,-619.0,,1094,61
e1f1,1.0,0.0,0.0,-649.0,,g1f1,-612.0,,g1f2,-633.0,,e1f1,-644.0,,1094,62
e5d4,0.0,0.0,1.0,-593.0,,c7c6,-654.0,,d5d7,-641.0,,c7d6,-632.0,,1094,63
g1h2,1.0,0.0,0.0,-638.0,,g1h1,-620.0,,g1h2,-646.0,,f1f2,-1076.0,,1094,64
d5f5,0.0,0.0,1.0,-449.0,,d4e5,-630.0,,c7d6,-623.0,,c7c6,-609.0,,1094,65
f1c1,1.0,0.0,0.0,-638.0,,f1f5,-482.0,,f1e1,-642.0,,f1c1,-646.0,,1094,66
c7b6,0.0,0.0,1.0,-638.0,,c7d6,-654.0,,c7b7,-630.0,,c7b6,-630.0,,1094,67
c1c4,1.0,0.0,0.0,-670.0,,c1e1,-640.0,,c1d1,-656.0,,g2g3,-666.0,,1094,68
d4e5,0.0,0.0,1.0,-669.0,,d4e5,-669.0,,d4c5,-638.0,,d4f6,-619.0,,1094,69
h2g1,1.0,0.0,0.0,-655.0,,g2g3,-661.0,,h2g1,-665.0,,c4f4,-1126.0,,1094,70
h7h6,0.0,0.0,1.0,-487.0,,e5d6,-669.0,,e5g3,-646.0,,e5c7,-625.0,,1094,71
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,1095,0
b7b6,0.275,0.72,0.005,102.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,1095,1
d2d4,0.005,0.72,0.275,101.0,,d2d4,117.0,,b1c3,66.0,,g1f3,61.0,,1095,2
c8b7,0.349,0.648,0.003,117.0,,e7e6,95.0,,c8b7,99.0,,d7d6,119.0,,1095,3
d4d5,0.013,0.872,0.115,52.0,,f1d3,102.0,,b1d2,95.0,,b1c3,89.0,,1095,4
g7g6,0.303,0.693,0.004,106.0,,g8f6,55.0,,c7c6,68.0,,e7e6,89.0,,1095,5
g1f3,0.005,0.741,0.254,95.0,,h2h4,129.0,,c2c4,97.0,,g1f3,83.0,,1095,6
f8g7,0.283,0.713,0.004,101.0,,g8f6,94.0,,d7d6,95.0,,f8g7,97.0,,1095,7
f1c4,0.013,0.885,0.102,46.0,,f1d3,87.0,,c2c4,87.0,,h2h3,55.0,,1095,8
c7c6,0.112,0.876,0.012,50.0,,d7d6,31.0,,c7c6,46.0,,a7a6,67.0,,1095,9
d5c6,0.062,0.916,0.022,-23.0,,d5d6,70.0,,e1g1,54.0,,b1c3,48.0,,1095,10
b7c6,0.153,0.839,0.008,66.0,,b8c6,-33.0,,b7c6,77.0,,b7a6,544.0,,1095,11
c4d5,0.045,0.926,0.029,-10.0,,b1c3,60.0,,e1g1,54.0,,d1e2,49.0,,1095,12
c6d5,0.067,0.914,0.019,27.0,,e7e6,-3.0,,g8f6,0.0,,c6d5,34.0,,1095,13
d1d5,0.069,0.913,0.018,-28.0,,e4d5,30.0,,d1d5,-26.0,,f3g5,-851.0,,1095,14
b8c6,0.024,0.924,0.052,-16.0,,b8c6,-36.0,,b8a6,56.0,,g8f6,638.0,,1095,15
e1g1,0.064,0.917,0.019,-25.0,,d5b5,-28.0,,d5d1,-41.0,,e1g1,-43.0,,1095,16
a8c8,0.024,0.928,0.048,-14.0,,g8f6,-28.0,,d8c7,-22.0,,a8c8,-19.0,,1095,17
c2c3,0.124,0.867,0.009,-55.0,,d5b5,-25.0,,d5d2,-37.0,,d5d1,-38.0,,1095,18
g8f6,0.006,0.835,0.159,-67.0,,g8f6,-56.0,,d7d6,-40.0,,d8c7,-18.0,,1095,19
d5b3,0.974,0.026,0.0,-275.0,,d5d3,-58.0,,d5c4,-58.0,,d5b5,-259.0,,1095,20
f6e4,0.0,0.015,0.985,-295.0,,f6e4,-307.0,,d7d6,-53.0,,e8g8,-42.0,,1095,21
f3g5,0.993,0.007,0.0,-326.0,,c1e3,-291.0,,b1d2,-297.0,,f3g5,-300.0,,1095,22
e4g5,0.0,0.016,0.984,-290.0,,e4d6,-302.0,,e4g5,-289.0,,d7d5,-218.0,,1095,23
c1g5,0.99,0.01,0.0,-304.0,,c1g5,-312.0,,a2a4,-850.0,,b3d1,-869.0,,1095,24
e8g8,0.0,0.019,0.981,-279.0,,h7h6,-320.0,,c6a5,-296.0,,d7d6,-285.0,,1095,25
f1e1,0.991,0.009,0.0,-304.0,,b1a3,-251.0,,f1d1,-298.0,,b3d5,-327.0,,1095,26
f8e8,0.0,0.066,0.934,-227.0,,d7d5,-333.0,,h7h6,-317.0,,c6a5,-275.0,,1095,27
b1d2,0.992,0.008,0.0,-306.0,,b1a3,-238.0,,b1d2,-290.0,,b3a4,-298.0,,1095,28
d8c7,0.0,0.04,0.96,-244.0,,d7d5,-304.0,,h7h6,-304.0,,d7d6,-280.0,,1095,29
e1e3,0.998,0.002,0.0,-359.0,,a1d1,-246.0,,d2f3,-300.0,,g5h4,-300.0,,1095,30
c6e5,0.0,0.025,0.975,-260.0,,h7h6,-346.0,,d7d5,-345.0,,d7d6,-319.0,,1095,31
a1e1,0.956,0.044,0.0,-237.0,,a1e1,-261.0,,h2h3,-263.0,,g5f4,-274.0,,1095,32
e5g4,0.0,0.084,0.916,-211.0,,h7h6,-261.0,,d7d6,-245.0,,e5g4,-242.0,,1095,33
e3g3,0.894,0.106,0.0,-200.0,,e3g3,-209.0,,e3h3,-313.0,,e3f3,-588.0,,1095,34
g4e5,0.0,0.237,0.763,-165.0,,g4f6,-202.0,,g4e5,-156.0,,h7h5,-133.0,,1095,35
g5f4,0.891,0.109,0.0,-198.0,,h2h4,-150.0,,g5f4,-202.0,,d2f3,-218.0,,1095,36
d7d6,0.0,0.087,0.913,-205.0,,d7d6,-214.0,,c7c5,-203.0,,g8f8,-182.0,,1095,37
f4e5,0.977,0.023,0.0,-252.0,,h2h4,-203.0,,f4e5,-257.0,,g3e3,-274.0,,1095,38
g7e5,0.0,0.019,0.981,-259.0,,g7e5,-260.0,,d6e5,-250.0,,g7h6,249.0,,1095,39
g3f3,0.989,0.011,0.0,-276.0,,g3d3,-258.0,,g3f3,-280.0,,g3e3,-301.0,,1095,40
e7e6,0.0,0.008,0.992,-288.0,,e7e6,-289.0,,d6d5,-280.0,,e8f8,-239.0,,1095,41
f3h3,1.0,0.0,0.0,-413.0,,f3d3,-290.0,,h2h4,-290.0,,b3a4,-304.0,,1095,42
a7a5,0.0,0.003,0.997,-315.0,,d6d5,-402.0,,h7h5,-320.0,,e8d8,-316.0,,1095,43
d2f3,0.998,0.002,0.0,-324.0,,d2f3,-293.0,,h3d3,-298.0,,h3e3,-300.0,,1095,44
e5g7,0.0,0.002,0.998,-327.0,,e5g7,-342.0,,e5f6,-326.0,,c8d8,-231.0,,1095,45
b3b5,1.0,0.0,0.0,-442.0,,f3d4,-326.0,,a2a4,-355.0,,a2a3,-374.0,,1095,46
c7e7,0.0,0.002,0.998,-322.0,,c7c5,-443.0,,d6d5,-418.0,,c7c6,-405.0,,1095,47
f3g5,1.0,0.0,0.0,-700.0,,f3d4,-325.0,,b5b3,-341.0,,a2a3,-343.0,,1095,48
h7h6,0.0,0.001,0.999,-361.0,,c8c5,-692.0,,h7h5,-418.0,,h7h6,-337.0,,1095,49
g5f3,0.999,0.001,0.0,-367.0,,g5f3,-363.0,,g5e4,-455.0,,g5e6,-653.0,,1095,50
g6g5,0.0,0.321,0.679,-142.0,,h6h5,-358.0,,e7c7,-348.0,,e8d8,-346.0,,1095,51
f3d2,0.995,0.005,0.0,-292.0,,h3g3,-175.0,,f3d4,-208.0,,h3h5,-238.0,,1095,52
e7d8,0.0,0.027,0.973,-233.0,,d6d5,-299.0,,e7d8,-253.0,,c8b8,-227.0,,1095,53
d2e4,0.998,0.002,0.0,-317.0,,h3e3,-240.0,,b5e2,-245.0,,d2f1,-246.0,,1095,54
d6d5,0.0,0.001,0.999,-341.0,,d6d5,-293.0,,e8e7,-252.0,,e8f8,-228.0,,1095,55
e4g3,0.999,0.001,0.0,-355.0,,e4g3,-302.0,,h3d3,-329.0,,e4d2,-334.0,,1095,56
c8c5,0.0,0.008,0.992,-271.0,,d5d4,-349.0,,c8c5,-282.0,,e8f8,-224.0,,1095,57
b5d3,0.996,0.004,0.0,-295.0,,b5d3,-259.0,,b5f1,-311.0,,b5e2,-315.0,,1095,58
e6e5,0.0,0.168,0.832,-167.0,,d5d4,-249.0,,c5c4,-217.0,,e8e7,-199.0,,1095,59
g3f5,0.867,0.133,0.0,-175.0,,g3f5,-169.0,,d3d1,-180.0,,d3e2,-206.0,,1095,60
e5e4,0.0,0.325,0.675,-138.0,,e5e4,-153.0,,d8f6,-150.0,,e8e6,-106.0,,1095,61
d3d2,0.759,0.241,0.0,-151.0,,d3d2,-144.0,,d3e2,-151.0,,d3d1,-174.0,,1095,62
d8f6,0.0,0.359,0.641,-133.0,,d8f6,-185.0,,d5d4,-156.0,,e8e6,-137.0,,1095,63
g2g4,0.617,0.383,0.0,-130.0,,g2g4,-171.0,,f5d4,-212.0,,f5g7,-213.0,,1095,64
g7f8,0.001,0.616,0.383,-100.0,,e8e5,-178.0,,a5a4,-158.0,,b6b5,-137.0,,1095,65
a2a3,0.606,0.394,0.0,-128.0,,b2b4,-88.0,,d2d4,-106.0,,g1g2,-114.0,,1095,66
a5a4,0.001,0.592,0.407,-102.0,,e8e5,-117.0,,e8e6,-107.0,,a5a4,-90.0,,1095,67
e1e3,0.978,0.022,0.0,-233.0,,f2f4,-49.0,,g1g2,-89.0,,e1f1,-127.0,,1095,68
e8e5,0.0,0.077,0.923,-192.0,,e8e5,-242.0,,f8g7,-136.0,,e8e6,-76.0,,1095,69
h3h5,0.993,0.007,0.0,-269.0,,e3g3,-208.0,,d2d4,-238.0,,h3h5,-244.0,,1095,70
c5c4,0.003,0.796,0.201,-71.0,,e5f5,-304.0,,c5c6,-230.0,,f6g6,-146.0,,1095,71
e3h3,0.994,0.006,0.0,-274.0,,h2h4,-37.0,,e3g3,-87.0,,d2e2,-238.0,,1095,72
e5f5,0.0,0.166,0.834,-164.0,,e5f5,-308.0,,e4e3,-303.0,,d5d4,-100.0,,1095,73
g4f5,0.95,0.05,0.0,-205.0,,g4f5,-211.0,,h5h6,-715.0,,h3g3,-997.0,,1095,74
f6f5,0.0,0.029,0.971,-223.0,,f6f5,-317.0,,d5d4,-206.0,,f6e5,-16.0,,1095,75
d2e3,1.0,0.0,0.0,-671.0,,h3g3,-228.0,,g1f1,-357.0,,d2e2,-379.0,,1095,76
f8c5,0.0,0.0,1.0,-469.0,,c4c6,-674.0,,f5e6,-430.0,,f5g6,-421.0,,1095,77
e3g3,1.0,0.0,0.0,-869.0,,e3e2,-381.0,,e3g3,-822.0,,h5h6,-874.0,,1095,78
g5g4,1.0,0.0,0.0,1301.0,,e4e3,-822.0,,c5f8,-477.0,,c5d6,0.0,,1095,79
h5f5,0.0,0.0,1.0,,9.0,h5f5,1319.0,,g3b8,1176.0,,h3h4,646.0,,1095,80
d5d4,1.0,0.0,0.0,,4.0,c5f2,6490.0,,c5e3,,10.0,c5d4,,8.0,1095,81
g3g4,0.0,0.0,1.0,,7.0,h3h6,,4.0,g3b8,,6.0,g3g4,6991.0,,1095,82
g8f8,1.0,0.0,0.0,,6.0,g8f8,,6.0,g8h7,,2.0,g8h8,,1.0,1095,83
h3h6,0.0,0.0,1.0,,5.0,h3h6,,6.0,h3g3,,6.0,g4e4,,8.0,1095,84
d4c3,1.0,0.0,0.0,,3.0,d4d3,,5.0,e4e3,,5.0,f8e8,,5.0,1095,85
h6h8,0.0,0.0,1.0,,5.0,f5e5,,3.0,f5f7,,5.0,g4h5,,5.0,1095,86
f8e7,1.0,0.0,0.0,,5.0,f8e7,,5.0,f8e7,,5.0,f8e7,,5.0,1095,87
f5e5,0.0,0.0,1.0,,6.0,g4g5,,5.0,g4h4,,6.0,b2c3,6995.0,,1095,88
e7d6,1.0,0.0,0.0,,6.0,e7d6,,6.0,e7f6,,1.0,e7f6,,1.0,1095,89
e5e4,0.0,0.0,1.0,6287.0,,e5d5,,6.0,g4f5,,6.0,e5e8,1576.0,,1095,90
c3b2,1.0,0.0,0.0,,2.0,c4e4,6165.0,,c5f2,,7.0,c4d4,,6.0,1095,91
g4d1,0.0,0.0,1.0,,11.0,h8d8,,2.0,h8h6,,7.0,g4d1,1623.0,,1095,92
g1f3,0.019,0.894,0.087,37.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,1096,0
d7d5,0.093,0.89,0.017,41.0,,d7d5,31.0,,e7e6,35.0,,g8f6,45.0,,1096,1
d2d4,0.015,0.879,0.106,48.0,,d2d4,46.0,,g2g3,30.0,,e2e3,7.0,,1096,2
b8c6,0.18,0.812,0.008,76.0,,g8f6,41.0,,e7e6,48.0,,c7c6,51.0,,1096,3
e2e3,0.009,0.835,0.156,68.0,,c2c4,83.0,,e2e3,65.0,,c1f4,49.0,,1096,4
c8g4,0.127,0.862,0.011,57.0,,g8f6,59.0,,c8g4,70.0,,c8f5,73.0,,1096,5
f1e2,0.009,0.843,0.148,65.0,,f1e2,71.0,,f1b5,69.0,,c2c4,59.0,,1096,6
g4f3,0.306,0.69,0.004,106.0,,g8f6,61.0,,e7e6,61.0,,a7a6,77.0,,1096,7
e2f3,0.005,0.744,0.251,93.0,,e2f3,118.0,,g2f3,31.0,,e1g1,-738.0,,1096,8
e7e5,0.738,0.261,0.001,185.0,,d8d7,105.0,,g8f6,105.0,,e7e6,105.0,,1096,9
d4e5,0.001,0.433,0.566,151.0,,d4e5,198.0,,c2c4,103.0,,e1g1,103.0,,1096,10
c6e5,0.928,0.072,0.0,248.0,,g8e7,135.0,,c6e5,215.0,,a8b8,321.0,,1096,11
d1d5,0.0,0.065,0.935,250.0,,d1d5,261.0,,f3d5,206.0,,e1g1,15.0,,1096,12
e5f3,0.924,0.076,0.0,241.0,,e5f3,214.0,,d8d5,261.0,,f8b4,266.0,,1096,13
d5f3,0.0,0.089,0.911,233.0,,d5f3,242.0,,g2f3,-1084.0,,e1e2,-1161.0,,1096,14
g8f6,0.999,0.001,0.0,419.0,,c7c6,242.0,,d8c8,287.0,,a8b8,308.0,,1096,15
e1g1,0.0,0.203,0.797,191.0,,f3b7,380.0,,c1d2,262.0,,b1c3,221.0,,1096,16
f8d6,0.979,0.021,0.0,289.0,,d8d5,170.0,,c7c6,226.0,,f8d6,301.0,,1096,17
f3b7,0.0,0.02,0.98,290.0,,f3b7,293.0,,b1d2,265.0,,f1d1,214.0,,1096,18
e8g8,0.983,0.017,0.0,295.0,,e8g8,272.0,,h7h5,354.0,,a8b8,366.0,,1096,19
f1d1,1.0,0.0,0.0,-484.0,,b1d2,328.0,,b7f3,261.0,,b1c3,254.0,,1096,20
f8e8,0.931,0.069,0.0,234.0,,d6h2,-462.0,,f6g4,161.0,,d8e7,208.0,,1096,21
b1c3,0.0,0.064,0.936,235.0,,b7f3,258.0,,b1c3,254.0,,g2g3,166.0,,1096,22
a8b8,0.974,0.026,0.0,271.0,,a8b8,236.0,,d8e7,247.0,,h7h6,277.0,,1096,23
b7c6,0.001,0.349,0.65,153.0,,b7a7,251.0,,b7f3,239.0,,b7c6,192.0,,1096,24
e8e6,0.988,0.012,0.0,295.0,,f6e4,162.0,,d8e7,171.0,,h7h6,206.0,,1096,25
c6f3,0.0,0.033,0.967,255.0,,c6f3,285.0,,c6c4,217.0,,c6a4,187.0,,1096,26
d8e7,0.997,0.003,0.0,339.0,,h7h5,267.0,,d8e8,293.0,,c7c6,303.0,,1096,27
c3d5,0.0,0.089,0.911,214.0,,b2b3,351.0,,a1b1,264.0,,h2h3,223.0,,1096,28
f6d5,0.823,0.177,0.0,184.0,,f6d5,153.0,,e7e8,240.0,,e7f8,362.0,,1096,29
f3d5,0.001,0.395,0.604,142.0,,f3d5,171.0,,d1d5,136.0,,c2c4,-715.0,,1096,30
b8d8,0.984,0.016,0.0,276.0,,c7c6,144.0,,h7h5,158.0,,d6e5,162.0,,1096,31
d5f3,0.029,0.941,0.03,0.0,,g2g3,285.0,,g1h1,151.0,,g1f1,47.0,,1096,32
e6h6,0.998,0.002,0.0,347.0,,e6f6,0.0,,d6h2,0.0,,h7h5,185.0,,1096,33
g2g3,0.0,0.001,0.999,368.0,,g2g3,349.0,,h2h3,143.0,,c1d2,68.0,,1096,34
h6f6,0.998,0.002,0.0,351.0,,h6f6,336.0,,d8e8,380.0,,d6e5,406.0,,1096,35
f3g2,0.0,0.12,0.88,194.0,,f3e2,375.0,,f3d5,311.0,,f3g4,232.0,,1096,36
e7e5,0.999,0.001,0.0,375.0,,d6b4,211.0,,h7h5,220.0,,d6e5,232.0,,1096,37
e3e4,0.0,0.002,0.998,342.0,,g2d5,380.0,,d1d5,352.0,,d1d4,337.0,,1096,38
f6e6,0.999,0.001,0.0,370.0,,f6e6,351.0,,h7h6,364.0,,d8e8,373.0,,1096,39
d1d5,0.0,0.002,0.998,345.0,,d1d5,342.0,,g2f3,280.0,,c2c3,257.0,,1096,40
e5d5,1.0,0.0,0.0,613.0,,e5f6,353.0,,e5e4,391.0,,e5d5,637.0,,1096,41
e4d5,0.0,0.0,1.0,653.0,,e4d5,637.0,,c1f4,-830.0,,g2f3,-835.0,,1096,42
e6e1,1.0,0.0,0.0,661.0,,e6e1,630.0,,e6e2,715.0,,e6e8,715.0,,1096,43
g2f1,0.0,0.0,1.0,653.0,,g2f1,659.0,,g2f1,659.0,,g2f1,659.0,,1096,44
e1f1,1.0,0.0,0.0,662.0,,e1f1,654.0,,d8e8,707.0,,e1e5,738.0,,1096,45
g1f1,0.0,0.0,1.0,657.0,,g1f1,661.0,,g1g2,-813.0,,g1g2,-813.0,,1096,46
d6c5,1.0,0.0,0.0,723.0,,h7h5,652.0,,f7f5,657.0,,a7a5,661.0,,1096,47
c2c4,0.0,0.0,1.0,716.0,,c2c4,723.0,,a1b1,493.0,,c1f4,485.0,,1096,48
c5b4,1.0,0.0,0.0,735.0,,c7c6,713.0,,a7a5,723.0,,d8c8,724.0,,1096,49
a2a3,0.0,0.0,1.0,768.0,,c1f4,761.0,,b2b3,749.0,,c1e3,730.0,,1096,50
b4a5,1.0,0.0,0.0,769.0,,b4d6,738.0,,b4c5,778.0,,b4f8,779.0,,1096,51
b2b4,0.0,0.0,1.0,792.0,,b2b4,802.0,,f1e2,792.0,,c1e3,792.0,,1096,52
a5b6,1.0,0.0,0.0,806.0,,a5b6,797.0,,c7c6,874.0,,h7h6,900.0,,1096,53
c4c5,0.0,0.0,1.0,733.0,,f1e2,800.0,,h2h4,798.0,,c1f4,791.0,,1096,54
d8d5,1.0,0.0,0.0,719.0,,d8d5,755.0,,b6c5,769.0,,f7f5,792.0,,1096,55
c5b6,0.0,0.0,1.0,736.0,,c1e3,769.0,,c5b6,757.0,,c1f4,755.0,,1096,56
d5d1,1.0,0.0,0.0,1103.0,,c7b6,753.0,,a7b6,807.0,,d5d8,1058.0,,1096,57
f1g2,0.0,0.0,1.0,676.0,,f1e2,1081.0,,f1g2,676.0,,f1g2,676.0,,1096,58
g7g5,1.0,0.0,0.0,1361.0,,c7b6,692.0,,a7b6,838.0,,d1d8,1053.0,,1096,59
g2f3,0.0,0.0,1.0,724.0,,b6c7,1384.0,,c1b2,1221.0,,b6a7,1092.0,,1096,60
a7b6,1.0,0.0,0.0,844.0,,c7b6,662.0,,a7b6,822.0,,g5g4,938.0,,1096,61
f3e2,0.0,0.0,1.0,791.0,,a3a4,853.0,,f3e2,846.0,,c1b2,746.0,,1096,62
d1h1,1.0,0.0,0.0,828.0,,d1h1,861.0,,d1d6,863.0,,d1d8,884.0,,1096,63
e2d2,0.0,0.0,1.0,685.0,,a3a4,846.0,,c1b2,784.0,,e2d2,684.0,,1096,64
h7h6,1.0,0.0,0.0,867.0,,b6b5,707.0,,h7h5,753.0,,f7f5,753.0,,1096,65
c1b2,0.0,0.0,1.0,720.0,,a3a4,867.0,,c1b2,692.0,,d2c2,684.0,,1096,66
h1h2,1.0,0.0,0.0,738.0,,h1h2,684.0,,h1a1,799.0,,c7c5,1187.0,,1096,67
d2e2,0.0,0.0,1.0,710.0,,b2d4,730.0,,d2e2,730.0,,d2e3,692.0,,1096,68
g8h7,1.0,0.0,0.0,738.0,,h6h5,707.0,,b6b5,753.0,,h2h3,757.0,,1096,69
a1d1,0.0,0.0,1.0,648.0,,a3a4,806.0,,a1c1,756.0,,b2d4,715.0,,1096,70
h7g6,1.0,0.0,0.0,669.0,,h6h5,637.0,,h7g6,706.0,,b6b5,706.0,,1096,71
d1d7,0.0,0.0,1.0,699.0,,a3a4,730.0,,d1d7,692.0,,d1c1,691.0,,1096,72
c7c5,1.0,0.0,0.0,746.0,,h6h5,692.0,,b6b5,703.0,,h2h1,715.0,,1096,73
b4c5,0.0,0.0,1.0,692.0,,d7d6,734.0,,b4b5,731.0,,a3a4,715.0,,1096,74
b6c5,1.0,0.0,0.0,696.0,,b6c5,680.0,,h2h4,1076.0,,h2h1,1149.0,,1096,75
d7d6,0.0,0.0,1.0,679.0,,d7d6,730.0,,a3a4,713.0,,e2f1,663.0,,1096,76
f7f6,1.0,0.0,0.0,898.0,,g6h7,753.0,,g6h5,780.0,,g6f5,799.0,,1096,77
d6c6,0.0,0.0,1.0,730.0,,a3a4,915.0,,d6f6,913.0,,b2f6,702.0,,1096,78
h2h1,1.0,0.0,0.0,863.0,,h6h5,768.0,,g6h7,768.0,,g5g4,811.0,,1096,79
c6c5,0.0,0.0,1.0,586.0,,c6f6,861.0,,a3a4,861.0,,b2f6,681.0,,1096,80
h1b1,1.0,0.0,0.0,561.0,,h6h5,585.0,,h1b1,592.0,,g6f7,671.0,,1096,81
c5b5,0.0,0.0,1.0,622.0,,c5c2,618.0,,b2c1,595.0,,b2d4,565.0,,1096,82
g6h5,1.0,0.0,0.0,761.0,,h6h5,643.0,,b1h1,815.0,,g6h7,827.0,,1096,83
a3a4,0.0,0.0,1.0,1081.0,,a3a4,944.0,,b5b4,792.0,,b5b6,774.0,,1096,84
f6f5,1.0,0.0,0.0,1263.0,,f6f5,1099.0,,h5g4,1126.0,,b1g1,1164.0,,1096,85
a4a5,0.0,0.0,1.0,5521.0,,a4a5,1113.0,,b5b4,815.0,,b5b6,784.0,,1096,86
h5g4,1.0,0.0,0.0,5541.0,,h5g4,5533.0,,f5f4,5582.0,,b1f1,5771.0,,1096,87
b2g7,1.0,0.0,0.0,-426.0,,a5a6,5533.0,,b5b4,1294.0,,f2f3,930.0,,1096,88
b1b5,0.0,0.0,1.0,-605.0,,b1b5,-504.0,,b1c1,684.0,,b1g1,788.0,,1096,89
g7h6,1.0,0.0,0.0,-622.0,,g7c3,-669.0,,e2f1,-777.0,,g7h6,-778.0,,1096,90
b5a5,0.0,0.0,1.0,-772.0,,b5a5,-781.0,,f5f4,-552.0,,b5e5,-517.0,,1096,91
f2f3,1.0,0.0,0.0,-853.0,,f2f4,-786.0,,e2d1,-811.0,,e2e1,-817.0,,1096,92
g4h5,0.0,0.0,1.0,-525.0,,g4g3,-901.0,,g4h3,-815.0,,g4h5,-432.0,,1096,93
