move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
a4a5,0.177,0.816,0.007,-75.0,,b2e5,112.0,,e2e3,-8.0,,g1f3,-59.0,,62,6
c7c5,0.241,0.754,0.005,91.0,,f8d6,-105.0,,b8c6,-92.0,,b8d7,-20.0,,62,7
a5a6,0.204,0.79,0.006,-82.0,,b2e5,95.0,,e2e3,-10.0,,g1f3,-15.0,,62,8
b7a6,0.413,0.585,0.002,125.0,,b8c6,-77.0,,f8d6,-74.0,,b8d7,-27.0,,62,9
e2e3,0.038,0.926,0.036,0.0,,b2e5,122.0,,e2e3,-2.0,,e2e4,-65.0,,62,10
d5d4,0.13,0.86,0.01,58.0,,d8d6,-43.0,,f8d6,0.0,,e5e4,9.0,,62,11
e3d4,0.013,0.887,0.1,45.0,,g1f3,62.0,,e3d4,52.0,,f1c4,38.0,,62,12
c5d4,0.177,0.817,0.006,73.0,,c5d4,81.0,,e5d4,92.0,,e5e4,243.0,,62,13
f1d3,0.138,0.854,0.008,-61.0,,g1f3,55.0,,d1e2,33.0,,f1c4,-6.0,,62,14
e5e4,0.011,0.885,0.104,-47.0,,b8c6,-79.0,,g8f6,-78.0,,f8c5,-65.0,,62,15
d3f1,0.821,0.179,0.0,-197.0,,d3c4,-39.0,,d1h5,-56.0,,d1e2,-77.0,,62,16
d4d3,0.475,0.524,0.001,130.0,,b8c6,-163.0,,g8f6,-145.0,,f8c5,-123.0,,62,17
c2d3,0.002,0.61,0.388,115.0,,c2d3,156.0,,g1h3,91.0,,d1h5,39.0,,62,18
e4d3,1.0,0.0,0.0,479.0,,g8f6,134.0,,b8c6,185.0,,b8d7,226.0,,62,19
f1d3,0.913,0.087,0.0,-225.0,,d1h5,471.0,,d1f3,145.0,,f2f4,-27.0,,62,20
d8d3,0.0,0.031,0.969,-266.0,,d8d3,-200.0,,g8f6,402.0,,d8d5,433.0,,62,21
d1e2,1.0,0.0,0.0,-586.0,,g1e2,-275.0,,d1h5,-400.0,,b1a3,-412.0,,62,22
e8d7,1.0,0.0,0.0,1400.0,,d3e2,-638.0,,d3e4,-616.0,,g8e7,981.0,,62,23
e2d3,0.0,0.0,1.0,1368.0,,e2d3,1358.0,,b1a3,-431.0,,e2h5,-453.0,,62,24
d7e7,1.0,0.0,0.0,1469.0,,d7e8,1371.0,,f8d6,1394.0,,d7e7,1431.0,,62,25
d3e3,0.0,0.0,1.0,1281.0,,d3f3,1515.0,,d3d5,1476.0,,b1c3,1387.0,,62,26
e7d7,1.0,0.0,0.0,1384.0,,e7d8,1253.0,,e7f7,1311.0,,e7d7,1369.0,,62,27
e3d3,0.0,0.0,1.0,1394.0,,e3d3,1392.0,,e3d4,1370.0,,g1f3,1248.0,,62,28
d7e7,1.0,0.0,0.0,1484.0,,d7e8,1385.0,,f8d6,1424.0,,d7e7,1461.0,,62,29
b2a3,0.0,0.0,1.0,1284.0,,d3f3,1492.0,,d3d5,1476.0,,b2a3,1317.0,,62,30
e7f6,1.0,0.0,0.0,1653.0,,e7e8,1330.0,,e7f7,1353.0,,e7e6,1557.0,,62,31
d3c3,0.0,0.0,1.0,1630.0,,d3c3,1627.0,,a3f8,1621.0,,a3b2,1338.0,,62,32
f6g5,1.0,0.0,0.0,2025.0,,f6g6,1623.0,,f6f7,1660.0,,f6e6,1926.0,,62,33
a3f8,0.0,0.0,1.0,,7.0,a3f8,2046.0,,g1f3,1995.0,,c3g3,1862.0,,62,34
g8f6,1.0,0.0,0.0,,7.0,g8f6,,9.0,g5h5,,4.0,g5g6,,4.0,62,35
f8g7,0.0,0.0,1.0,1515.0,,g1h3,,7.0,c3g3,,7.0,g1f3,,9.0,62,36
c8b7,1.0,0.0,0.0,,3.0,h8e8,1623.0,,b8d7,2050.0,,f6e4,2052.0,,62,37
c3f6,0.0,0.0,1.0,,2.0,c3f6,,3.0,g1h3,,4.0,g1f3,,6.0,62,38
g5f4,1.0,0.0,0.0,,1.0,g5h5,,2.0,g5g4,,2.0,g5f4,,1.0,62,39
f6e5,0.0,0.0,1.0,,3.0,f6h4,,1.0,g1h3,,2.0,g2g3,,2.0,62,40
f4g4,1.0,0.0,0.0,,3.0,f4g4,,3.0,f4g5,,3.0,f4g5,,3.0,62,41
g7h8,0.0,0.0,1.0,,4.0,h2h3,,3.0,h2h4,,4.0,f2f3,,4.0,62,42
b7g2,1.0,0.0,0.0,,4.0,b7g2,,4.0,b8d7,,4.0,b8c6,,4.0,62,43
h2h3,0.0,0.0,1.0,,3.0,h2h4,,3.0,a1a4,,4.0,h2h3,,4.0,62,44
g4h4,1.0,0.0,0.0,,2.0,g4h5,,3.0,g4g5,,3.0,g4h4,,2.0,62,45
e5g3,0.0,0.0,1.0,,3.0,e5f5,,2.0,h8f6,,3.0,e5f4,,4.0,62,46
h4h5,1.0,0.0,0.0,,3.0,h4h5,,3.0,h4h5,,3.0,h4h5,,3.0,62,47
g3g2,0.0,0.0,1.0,,9.0,g1e2,,3.0,h3h4,,3.0,a1a5,,4.0,62,48
a6a5,1.0,0.0,0.0,,3.0,b8c6,,8.0,b8d7,,7.0,a6a5,,3.0,62,49
g2a8,0.0,0.0,1.0,,5.0,a1a5,,3.0,g1f3,,3.0,h3h4,,3.0,62,50
b8d7,1.0,0.0,0.0,,5.0,h5g6,,5.0,h5g5,,5.0,h5h6,,5.0,62,51
a8a7,0.0,0.0,1.0,,5.0,a8g8,,4.0,a8e8,,5.0,a1a5,,5.0,62,52
d7f6,1.0,0.0,0.0,,3.0,a5a4,,5.0,h5g6,,5.0,h5h6,,4.0,62,53
a7f7,0.0,0.0,1.0,,3.0,h8f6,,3.0,a7f7,,4.0,a1a5,,4.0,62,54
h5g5,1.0,0.0,0.0,,3.0,h5h6,,3.0,h5g5,,3.0,h5h4,,1.0,62,55
h3h4,0.0,0.0,1.0,,3.0,h8f6,,3.0,f7f6,,3.0,a1a5,,4.0,62,56
g5g4,1.0,0.0,0.0,,3.0,g5g4,,3.0,g5f4,,2.0,g5h6,,1.0,62,57
f2f3,0.0,0.0,1.0,,3.0,h8f6,,3.0,f7g7,,3.0,f7f6,,3.0,62,58
g4f4,1.0,0.0,0.0,,1.0,g4g3,,3.0,g4f4,,1.0,g4f4,,1.0,62,59
e1f2,0.0,0.0,1.0,,3.0,f7c7,,1.0,f7f6,,2.0,h8f6,,3.0,62,60
f6d5,1.0,0.0,0.0,,1.0,f6g4,,3.0,f6e4,,2.0,f4e5,,2.0,62,61
g1e2,,,,,0.0,g1e2,,1.0,g1h3,,1.0,a1a5,,2.0,62,62
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,63,0
e7e5,0.088,0.894,0.018,38.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,63,1
g1f3,0.02,0.9,0.08,33.0,,g1f3,41.0,,f1e2,6.0,,b1c3,0.0,,63,2
d7d6,0.154,0.837,0.009,67.0,,b8c6,58.0,,g8f6,76.0,,d7d6,78.0,,63,3
f1c4,0.019,0.903,0.078,33.0,,d2d4,71.0,,f1c4,44.0,,b1c3,41.0,,63,4
g8f6,0.091,0.893,0.016,40.0,,g8f6,42.0,,f8e7,47.0,,b8c6,68.0,,63,5
b1c3,0.013,0.878,0.109,49.0,,b1c3,58.0,,e1g1,29.0,,d2d3,28.0,,63,6
h7h6,0.227,0.768,0.005,88.0,,c8e6,56.0,,f8e7,57.0,,c8g4,62.0,,63,7
d2d4,0.007,0.824,0.169,72.0,,d2d4,78.0,,h2h3,68.0,,e1g1,53.0,,63,8
f8e7,0.989,0.011,0.0,335.0,,b8d7,72.0,,e5d4,72.0,,f6d7,158.0,,63,9
d4e5,0.0,0.011,0.989,333.0,,d4e5,330.0,,a2a4,74.0,,e1g1,71.0,,63,10
d6e5,0.98,0.02,0.0,304.0,,d6e5,310.0,,f6d7,320.0,,f6g4,397.0,,63,11
d1d8,0.0,0.021,0.979,300.0,,f3e5,316.0,,d1d8,296.0,,d1e2,73.0,,63,12
e7d8,0.985,0.015,0.0,312.0,,e7d8,298.0,,e8d8,723.0,,e8d8,723.0,,63,13
f3e5,0.0,0.013,0.987,316.0,,f3e5,311.0,,a2a4,81.0,,c1e3,65.0,,63,14
b8d7,1.0,0.0,0.0,815.0,,e8g8,298.0,,c8e6,334.0,,h8f8,409.0,,63,15
e5f7,0.0,0.0,1.0,823.0,,e5f7,838.0,,c4f7,753.0,,e5d3,355.0,,63,16
h8f8,1.0,0.0,0.0,830.0,,h8f8,806.0,,d7b6,823.0,,h8h7,875.0,,63,17
f7d8,0.0,0.0,1.0,844.0,,f7d8,820.0,,e4e5,579.0,,f7h6,177.0,,63,18
e8d8,1.0,0.0,0.0,833.0,,e8d8,799.0,,d7e5,867.0,,d7b6,867.0,,63,19
e1g1,0.0,0.0,1.0,830.0,,f2f3,810.0,,e1g1,805.0,,b2b3,786.0,,63,20
d7e5,1.0,0.0,0.0,839.0,,f8e8,829.0,,a7a6,836.0,,d7b6,845.0,,63,21
c4b3,0.0,0.0,1.0,836.0,,f1d1,857.0,,c4e2,837.0,,c4b3,823.0,,63,22
c8g4,1.0,0.0,0.0,895.0,,c8d7,793.0,,a7a5,807.0,,e5g6,838.0,,63,23
c1f4,0.0,0.0,1.0,838.0,,f2f4,892.0,,h2h3,845.0,,c1e3,823.0,,63,24
f8e8,1.0,0.0,0.0,852.0,,f6d7,829.0,,e5g6,834.0,,f8e8,867.0,,63,25
f2f3,0.0,0.0,1.0,830.0,,h2h3,879.0,,f4e5,842.0,,f2f3,825.0,,63,26
g4h5,1.0,0.0,0.0,869.0,,g4h5,810.0,,g4d7,831.0,,g4c8,848.0,,63,27
a1d1,0.0,0.0,1.0,801.0,,f4g3,823.0,,g2g4,815.0,,a1d1,807.0,,63,28
d8e7,1.0,0.0,0.0,984.0,,d8c8,804.0,,f6d7,867.0,,e5d7,938.0,,63,29
f4e5,0.0,0.0,1.0,966.0,,f4e5,984.0,,c3b5,896.0,,h2h4,861.0,,63,30
d2d4,0.019,0.896,0.085,36.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,64,0
d7d5,0.101,0.883,0.016,45.0,,d7d5,45.0,,g8f6,45.0,,e7e6,46.0,,64,1
c2c4,0.018,0.894,0.088,38.0,,c2c4,47.0,,g1f3,38.0,,e2e3,17.0,,64,2
e7e6,0.107,0.879,0.014,48.0,,d5c4,44.0,,c7c6,45.0,,e7e6,46.0,,64,3
c4c5,0.143,0.847,0.01,-63.0,,b1c3,37.0,,g1f3,33.0,,c4d5,22.0,,64,4
c7c6,0.019,0.901,0.08,-34.0,,g8f6,-55.0,,b7b6,-50.0,,c7c6,-47.0,,64,5
b2b4,0.14,0.85,0.01,-62.0,,c1f4,-33.0,,g1f3,-54.0,,e2e3,-54.0,,64,6
a7a5,0.013,0.884,0.103,-47.0,,a7a5,-66.0,,e6e5,-35.0,,b7b6,-18.0,,64,7
a2a3,0.792,0.208,0.0,-200.0,,b4a5,-54.0,,d1a4,-91.0,,b4b5,-151.0,,64,8
a5b4,0.0,0.142,0.858,-218.0,,a5b4,-191.0,,e6e5,-85.0,,b7b6,-26.0,,64,9
e2e3,0.819,0.181,0.0,-204.0,,b1d2,-193.0,,g1f3,-201.0,,e2e3,-202.0,,64,10
d8a5,0.012,0.883,0.105,-48.0,,b7b6,-203.0,,g8f6,-199.0,,b8d7,-185.0,,64,11
c1d2,0.927,0.073,0.0,-245.0,,b1d2,-50.0,,g1f3,-152.0,,d1b3,-177.0,,64,12
b8d7,0.015,0.902,0.083,-37.0,,b7b6,-262.0,,a5a7,-182.0,,a5a4,-90.0,,64,13
d2b4,0.043,0.928,0.029,-8.0,,d2b4,-31.0,,a1a2,-140.0,,d1b3,-196.0,,64,14
a5a7,0.037,0.93,0.033,2.0,,a5c7,-24.0,,a5d8,-14.0,,a5a7,12.0,,64,15
g1f3,0.96,0.04,0.0,-264.0,,b1c3,12.0,,b1d2,-4.0,,d1d2,-50.0,,64,16
g8f6,0.033,0.931,0.036,-1.0,,b7b6,-250.0,,e6e5,-10.0,,g8f6,-1.0,,64,17
f1e2,0.892,0.108,0.0,-218.0,,b1c3,0.0,,b1d2,-6.0,,f3d2,-50.0,,64,18
h7h6,0.064,0.919,0.017,26.0,,b7b6,-202.0,,e6e5,-12.0,,a7b8,4.0,,64,19
e1g1,0.018,0.921,0.061,25.0,,b1d2,37.0,,e1g1,35.0,,b1c3,1.0,,64,20
b7b6,0.082,0.905,0.013,37.0,,b7b6,29.0,,a7b8,49.0,,f8e7,60.0,,64,21
c5b6,0.021,0.928,0.051,18.0,,c5b6,32.0,,b1d2,-84.0,,d1c2,-91.0,,64,22
a7b6,0.044,0.932,0.024,12.0,,a7b6,28.0,,a7b8,87.0,,a7b7,99.0,,64,23
b4f8,0.019,0.927,0.054,20.0,,b4f8,28.0,,b1d2,-10.0,,b1c3,-30.0,,64,24
d7f8,0.056,0.926,0.018,22.0,,d7f8,28.0,,e8f8,29.0,,h8f8,29.0,,64,25
b1c3,0.037,0.936,0.027,-6.0,,b1d2,35.0,,d1c2,15.0,,a3a4,0.0,,64,26
f8d7,0.027,0.937,0.036,-5.0,,f8d7,-2.0,,b6c7,71.0,,f6d7,86.0,,64,27
a1b1,0.093,0.897,0.01,-43.0,,d1c2,0.0,,d1b1,-3.0,,a3a4,-16.0,,64,28
b6c7,0.024,0.938,0.038,-8.0,,b6a5,-15.0,,b6a7,-12.0,,b6c7,0.0,,64,29
b1b3,0.086,0.904,0.01,-40.0,,d1c2,0.0,,d1d2,-15.0,,d1c1,-16.0,,64,30
f6g4,0.133,0.861,0.006,58.0,,e8g8,-61.0,,c8a6,-35.0,,c7d6,-33.0,,64,31
g2g3,0.03,0.941,0.029,0.0,,d1c2,72.0,,e3e4,33.0,,d1b1,27.0,,64,32
g7g5,0.746,0.254,0.0,163.0,,e8g8,9.0,,c8a6,20.0,,g4f6,22.0,,64,33
d1d2,0.002,0.73,0.268,88.0,,e3e4,191.0,,d1c2,190.0,,d1c1,172.0,,64,34
d7f6,1.0,0.0,0.0,408.0,,g4f6,97.0,,f7f5,109.0,,c7a5,140.0,,64,35
f3e1,0.0,0.06,0.94,220.0,,h2h3,382.0,,d2c1,336.0,,f1c1,280.0,,64,36
e6e5,1.0,0.0,0.0,402.0,,h6h5,196.0,,e6e5,315.0,,c6c5,343.0,,64,37
d4e5,0.036,0.942,0.022,-8.0,,f2f3,321.0,,d2c1,227.0,,h2h3,223.0,,64,38
c7e5,0.932,0.068,0.0,212.0,,g4e5,23.0,,c7e5,229.0,,f6e4,262.0,,64,39
d2d4,0.008,0.896,0.096,44.0,,h2h3,206.0,,b3b6,140.0,,e1f3,81.0,,64,40
e5d4,0.124,0.87,0.006,54.0,,e5d4,59.0,,f6e4,75.0,,h6h5,147.0,,64,41
e3d4,0.005,0.847,0.148,61.0,,e3d4,73.0,,e1d3,-1073.0,,h2h3,-1081.0,,64,42
f6e4,0.128,0.867,0.005,55.0,,f6e4,50.0,,h6h5,90.0,,f6g8,93.0,,64,43
c3e4,0.004,0.827,0.169,66.0,,c3e4,69.0,,e2g4,0.0,,e1f3,-14.0,,64,44
d5e4,0.16,0.836,0.004,64.0,,d5e4,42.0,,g4h2,684.0,,e8g8,776.0,,64,45
e2g4,0.027,0.946,0.027,0.0,,b3c3,75.0,,e1c2,42.0,,f2f3,39.0,,64,46
c8g4,0.025,0.946,0.029,-2.0,,c8g4,0.0,,c8a6,621.0,,f7f5,631.0,,64,47
e1g2,0.094,0.899,0.007,-44.0,,e1c2,-3.0,,e1g2,-28.0,,f2f3,-39.0,,64,48
g4e6,0.009,0.917,0.074,-35.0,,g4e6,-31.0,,e8g8,-30.0,,g4h3,-9.0,,64,49
b3b7,0.111,0.883,0.006,-50.0,,b3c3,-22.0,,b3b7,-57.0,,b3e3,-78.0,,64,50
a8a3,1.0,0.0,0.0,776.0,,e8g8,-64.0,,e8f8,-43.0,,a8d8,-3.0,,64,51
b7b8,0.0,0.0,1.0,764.0,,b7b8,784.0,,d4d5,0.0,,b7c7,-47.0,,64,52
e8e7,1.0,0.0,0.0,730.0,,e8e7,723.0,,e8d7,761.0,,e6c8,992.0,,64,53
b8h8,0.0,0.0,1.0,761.0,,b8h8,736.0,,b8b6,-162.0,,b8b7,-225.0,,64,54
e6c4,1.0,0.0,0.0,814.0,,e7f6,728.0,,c6c5,730.0,,a3d3,761.0,,64,55
f1c1,0.0,0.0,1.0,763.0,,f1b1,776.0,,f1c1,768.0,,f1e1,761.0,,64,56
c4d5,1.0,0.0,0.0,793.0,,a3d3,746.0,,c4e6,746.0,,h6h5,791.0,,64,57
g2e3,0.0,0.0,1.0,776.0,,g2e3,812.0,,c1b1,807.0,,h8h6,738.0,,64,58
d5b3,1.0,0.0,0.0,876.0,,h6h5,815.0,,e7d6,826.0,,d5e6,837.0,,64,59
c1c6,0.0,0.0,1.0,860.0,,h8h6,883.0,,c1c6,875.0,,c1b1,874.0,,64,60
a3a1,1.0,0.0,0.0,957.0,,b3e6,856.0,,h6h5,881.0,,g5g4,928.0,,64,61
g1g2,0.0,0.0,1.0,959.0,,g1g2,942.0,,e3f1,700.0,,e3d1,73.0,,64,62
b3a4,1.0,0.0,0.0,1362.0,,h6h5,949.0,,a1a5,972.0,,a1a4,992.0,,64,63
c6h6,0.0,0.0,1.0,1346.0,,e3d5,1648.0,,c6c7,1407.0,,c6a6,1384.0,,64,64
a4b5,1.0,0.0,0.0,1339.0,,a4b3,1230.0,,a4d1,1336.0,,a4b5,1413.0,,64,65
h6h5,0.0,0.0,1.0,949.0,,h8b8,1424.0,,h6b6,1233.0,,g2h3,992.0,,64,66
g5g4,1.0,0.0,0.0,1476.0,,a1a5,951.0,,b5d7,989.0,,e7d6,999.0,,64,67
h5e5,0.0,0.0,1.0,1972.0,,h5b5,1499.0,,h5e5,1461.0,,e3d5,1338.0,,64,68
e7d6,1.0,0.0,0.0,1973.0,,e7d7,1979.0,,e7d6,1979.0,,e7f6,1979.0,,64,69
e5b5,0.0,0.0,1.0,1972.0,,e5b5,2010.0,,h8h6,1991.0,,e5d5,1592.0,,64,70
d6e6,1.0,0.0,0.0,6257.0,,d6d7,2015.0,,d6c6,2027.0,,a1c1,5548.0,,64,71
h8h6,0.0,0.0,1.0,6187.0,,h8h6,6846.0,,h8h7,5624.0,,b5e5,5561.0,,64,72
e6e7,1.0,0.0,0.0,,4.0,f7f6,6777.0,,e6e7,,4.0,e6d7,,4.0,64,73
b5e5,0.0,0.0,1.0,5514.0,,b5b7,,4.0,e3f5,,5.0,b5e5,5775.0,,64,74
e7d7,1.0,0.0,0.0,,7.0,e7d8,6321.0,,e7d7,,5.0,e7f8,,5.0,64,75
e5e4,0.0,0.0,1.0,5514.0,,e3f5,,5.0,e5d5,5624.0,,h6h7,5519.0,,64,76
f7f5,1.0,0.0,0.0,,4.0,a1a8,5632.0,,a1e1,5632.0,,d7d8,5669.0,,64,77
e4e5,0.0,0.0,1.0,1476.0,,e3f5,,4.0,h6h7,6861.0,,e4f4,5867.0,,64,78
a1a8,1.0,0.0,0.0,,5.0,a1e1,6140.0,,f5f4,6234.0,,a1a2,6386.0,,64,79
e5f5,0.0,0.0,1.0,6159.0,,e5f5,6695.0,,h6h7,6695.0,,e5d5,6695.0,,64,80
d7e7,1.0,0.0,0.0,,12.0,a8e8,6856.0,,a8g8,6993.0,,a8d8,6993.0,,64,81
f5b5,0.0,0.0,1.0,6488.0,,e3d5,,4.0,h6h7,,12.0,e3g4,5868.0,,64,82
e7d7,1.0,0.0,0.0,,3.0,a8e8,6993.0,,a8d8,6993.0,,a8f8,6993.0,,64,83
b5b6,0.0,0.0,1.0,6082.0,,b5b7,,3.0,h6h7,6993.0,,b5f5,6848.0,,64,84
a8c8,1.0,0.0,0.0,7888.0,,d7c7,6681.0,,a8a4,6694.0,,d7c8,6848.0,,64,85
e3g4,0.0,0.0,1.0,7306.0,,h6h7,,4.0,b6b7,6993.0,,e3g4,6993.0,,64,86
d7e7,1.0,0.0,0.0,,4.0,d7c7,7382.0,,d7d8,,11.0,c8c2,,9.0,64,87
b6b7,0.0,0.0,1.0,,3.0,b6b7,,4.0,h6h7,,4.0,g4e5,,13.0,64,88
e7d8,1.0,0.0,0.0,,1.0,c8c7,,3.0,e7f8,,1.0,e7e8,,1.0,64,89
h6h8,,,,,0.0,h6h8,,1.0,h6h7,,3.0,d4d5,7302.0,,64,90
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,65,0
c7c5,0.069,0.907,0.024,25.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,65,1
f2f4,0.047,0.918,0.035,-7.0,,g1f3,43.0,,b1c3,38.0,,c2c3,29.0,,65,2
d7d5,0.078,0.902,0.02,32.0,,e7e6,-3.0,,b8c6,5.0,,g7g6,7.0,,65,3
e4d5,0.02,0.902,0.078,32.0,,e4d5,50.0,,f1b5,-5.0,,d2d3,-13.0,,65,4
d8d5,0.059,0.916,0.025,19.0,,g8f6,-9.0,,g7g6,0.0,,a7a6,25.0,,65,5
b1c3,0.019,0.904,0.077,32.0,,g1f3,43.0,,b1c3,41.0,,b2b3,-2.0,,65,6
d5d8,0.061,0.915,0.024,21.0,,d5d8,32.0,,d5e6,40.0,,d5d6,74.0,,65,7
d2d3,0.064,0.914,0.022,-24.0,,g1f3,43.0,,f1b5,31.0,,b2b3,19.0,,65,8
e7e6,0.046,0.924,0.03,9.0,,b8c6,-17.0,,g8h6,-12.0,,e7e6,-7.0,,65,9
c1e3,0.055,0.921,0.024,-18.0,,g2g3,15.0,,g1f3,-2.0,,c1e3,-13.0,,65,10
g8f6,0.03,0.926,0.044,-8.0,,b8c6,-17.0,,g8f6,-3.0,,c8d7,2.0,,65,11
f1e2,0.162,0.831,0.007,-69.0,,g1f3,-1.0,,g2g3,-5.0,,d3d4,-20.0,,65,12
b7b6,0.255,0.741,0.004,92.0,,b8c6,-51.0,,f8e7,-21.0,,d8c7,-6.0,,65,13
d1d2,0.032,0.929,0.039,4.0,,e2f3,113.0,,d3d4,5.0,,g1f3,-2.0,,65,14
b8c6,0.036,0.93,0.034,1.0,,c8b7,-1.0,,b8c6,-1.0,,d8c7,0.0,,65,15
e1c1,0.031,0.93,0.039,5.0,,e2f3,-1.0,,e1c1,-35.0,,g1f3,-60.0,,65,16
c8d7,0.322,0.675,0.003,104.0,,c6d4,-22.0,,c8b7,0.0,,d8c7,12.0,,65,17
d3d4,0.056,0.923,0.021,-20.0,,g1f3,91.0,,c1b1,78.0,,e2f3,59.0,,65,18
c5d4,0.021,0.926,0.053,-18.0,,c5d4,-37.0,,c6d4,53.0,,f8e7,93.0,,65,19
e3d4,0.054,0.926,0.02,-20.0,,e3d4,-43.0,,f4f5,-576.0,,e2b5,-693.0,,65,20
c6d4,0.033,0.934,0.033,0.0,,c6d4,-55.0,,f8c5,201.0,,h7h5,212.0,,65,21
d2d4,0.032,0.935,0.033,0.0,,d2d4,0.0,,c1b1,-539.0,,e2c4,-551.0,,65,22
f8e7,0.058,0.924,0.018,23.0,,f8c5,0.0,,d7c6,14.0,,f8e7,49.0,,65,23
e2b5,0.158,0.836,0.006,-66.0,,g1f3,40.0,,c1b1,-27.0,,d4e3,-34.0,,65,24
d7b5,0.023,0.933,0.044,-12.0,,d7b5,-41.0,,a7a6,0.0,,d8c7,71.0,,65,25
d4d8,0.228,0.768,0.004,-83.0,,c3b5,-43.0,,d4d8,-65.0,,d4e5,-692.0,,65,26
a8d8,0.01,0.9,0.09,-41.0,,a8d8,-67.0,,e7d8,-2.0,,e7d8,-2.0,,65,27
d1d8,0.224,0.772,0.004,-81.0,,c3b5,-51.0,,d1d8,-86.0,,g1f3,-752.0,,65,28
e7d8,0.005,0.814,0.181,-71.0,,e7d8,-94.0,,e8d8,-45.0,,e8d8,-45.0,,65,29
c3b5,0.164,0.831,0.005,-67.0,,c3b5,-82.0,,g1f3,-724.0,,g1h3,-829.0,,65,30
a7a6,0.002,0.691,0.307,-96.0,,a7a6,-75.0,,f6d5,-62.0,,g7g5,-54.0,,65,31
b5d6,0.383,0.615,0.002,-108.0,,b5d4,-85.0,,b5c3,-93.0,,b5d6,-129.0,,65,32
e8e7,0.001,0.587,0.412,-112.0,,e8e7,-118.0,,e8f8,-91.0,,e8d7,381.0,,65,33
d6c4,0.555,0.444,0.001,-132.0,,d6c4,-124.0,,d6c8,-531.0,,d6f7,-578.0,,65,34
b6b5,0.001,0.588,0.411,-111.0,,d8c7,-150.0,,f6d5,-124.0,,b6b5,-124.0,,65,35
c4e3,0.974,0.026,0.0,-251.0,,c4e5,-137.0,,c4d2,-198.0,,c4e3,-217.0,,65,36
h8g8,0.006,0.87,0.124,-54.0,,d8b6,-252.0,,h7h5,-163.0,,d8c7,-147.0,,65,37
g1e2,0.982,0.018,0.0,-262.0,,g1f3,-76.0,,g1h3,-121.0,,g2g3,-125.0,,65,38
d8b6,0.0,0.039,0.961,-233.0,,d8b6,-239.0,,g7g5,-187.0,,d8c7,-136.0,,65,39
e3d1,0.969,0.031,0.0,-240.0,,e3d1,-220.0,,e3f1,-524.0,,h1d1,-746.0,,65,40
g7g5,0.0,0.085,0.915,-203.0,,f6g4,-225.0,,g8d8,-225.0,,h7h5,-220.0,,65,41
f4f5,1.0,0.0,0.0,-447.0,,h1e1,-230.0,,g2g3,-253.0,,f4g5,-263.0,,65,42
e6e5,0.0,0.364,0.636,-139.0,,e6f5,-368.0,,e6e5,-155.0,,h7h5,-151.0,,65,43
h1e1,0.639,0.361,0.0,-139.0,,e2g3,-152.0,,h1e1,-162.0,,a2a4,-196.0,,65,44
f6d7,0.024,0.946,0.03,-3.0,,h7h5,-165.0,,e7d6,-129.0,,b6a5,-86.0,,65,45
g2g4,0.652,0.348,0.0,-140.0,,e2c3,0.0,,e2g3,0.0,,a2a3,-40.0,,65,46
f7f6,0.086,0.906,0.008,40.0,,d7f6,-179.0,,e7d6,-95.0,,b5b4,-63.0,,65,47
h2h3,0.017,0.942,0.041,14.0,,d1c3,91.0,,a2a3,48.0,,e2g3,26.0,,65,48
h7h6,0.259,0.739,0.002,84.0,,b5b4,0.0,,g8h8,12.0,,g8d8,34.0,,65,49
d1e3,1.0,0.0,0.0,-738.0,,d1c3,46.0,,a2a3,45.0,,e2g3,9.0,,65,50
b6e3,0.0,0.0,1.0,-732.0,,b6e3,-759.0,,e7f7,58.0,,g8h8,75.0,,65,51
c1b1,1.0,0.0,0.0,-723.0,,c1b1,-707.0,,c1d1,-830.0,,c1d1,-830.0,,65,52
d7c5,0.0,0.0,1.0,-684.0,,g8c8,-746.0,,d7b6,-686.0,,e3f4,-680.0,,65,53
e2c3,1.0,0.0,0.0,-692.0,,e2c3,-694.0,,e1d1,-761.0,,e2c1,-776.0,,65,54
e3d4,0.0,0.0,1.0,-617.0,,e3d2,-768.0,,e3f2,-715.0,,e3d4,-700.0,,65,55
c3d5,1.0,0.0,0.0,-655.0,,c3d5,-627.0,,c3e4,-721.0,,c3e2,-752.0,,65,56
e7d6,0.0,0.0,1.0,-560.0,,e7f7,-683.0,,e7d6,-645.0,,e7f8,-383.0,,65,57
d5f6,1.0,0.0,0.0,-608.0,,d5f6,-609.0,,d5e3,-775.0,,d5b4,-815.0,,65,58
g8f8,0.0,0.0,1.0,-595.0,,g8f8,-670.0,,g8d8,-551.0,,g8c8,-412.0,,65,59
f6h5,1.0,0.0,0.0,-625.0,,f6h5,-718.0,,f6e4,-776.0,,c2c3,-804.0,,65,60
