move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
e4h4,0.0,0.001,0.999,-402.0,,e4d5,-574.0,,e4e5,-514.0,,e4g4,-487.0,,22354,27
f2f4,1.0,0.0,0.0,-485.0,,d1d2,-416.0,,b1c1,-470.0,,b2b4,-473.0,,22354,28
e7e5,0.0,0.003,0.997,-348.0,,e7e6,-487.0,,c8e6,-440.0,,c8d7,-424.0,,22354,29
f4f5,1.0,0.0,0.0,-427.0,,d1d2,-344.0,,d3e4,-358.0,,d1f3,-358.0,,22354,30
e5e4,0.0,0.073,0.927,-218.0,,d6d5,-424.0,,c8f5,-422.0,,g6f5,-406.0,,22354,31
f1f4,0.984,0.016,0.0,-275.0,,f1f4,-243.0,,f5f6,-359.0,,d3c4,-569.0,,22354,32
h4e7,0.008,0.891,0.101,-46.0,,h4g5,-221.0,,h4h5,-135.0,,h4f4,-89.0,,22354,33
f4e4,0.212,0.785,0.003,-77.0,,f4e4,-70.0,,f5f6,-393.0,,d3c4,-564.0,,22354,34
e7c7,0.029,0.941,0.03,0.0,,g7e5,-72.0,,e7d8,-17.0,,e7f6,-9.0,,22354,35
e4c4,0.374,0.625,0.001,-105.0,,e4f4,-34.0,,e4b4,-40.0,,b1c1,-47.0,,22354,36
c7a5,0.005,0.844,0.151,-62.0,,c7a5,-50.0,,c7e7,-38.0,,c7d8,23.0,,22354,37
f5g6,0.667,0.333,0.0,-147.0,,c4f4,-43.0,,c4a4,-114.0,,b2b4,-137.0,,22354,38
h7g6,0.001,0.485,0.514,-124.0,,h7g6,-145.0,,f7g6,25.0,,c8e6,207.0,,22354,39
d1b3,0.998,0.002,0.0,-337.0,,c4a4,-86.0,,c4f4,-132.0,,c4h4,-159.0,,22354,40
c8e6,0.0,0.006,0.994,-299.0,,c8e6,-377.0,,a5h5,-262.0,,f8e8,-195.0,,22354,41
c4a4,1.0,0.0,0.0,-792.0,,b3a4,-316.0,,b3b7,-400.0,,b3b4,-466.0,,22354,42
a5h5,0.0,0.357,0.643,-140.0,,a5e5,-769.0,,e6b3,-269.0,,a5d5,-219.0,,22354,43
b3b7,0.897,0.103,0.0,-193.0,,b3b7,-166.0,,b3b4,-230.0,,b3d1,-250.0,,22354,44
e6d5,0.001,0.528,0.471,-116.0,,e6d5,-156.0,,g7e5,-143.0,,a8e8,-128.0,,22354,45
b7e7,0.814,0.186,0.0,-169.0,,b7b4,-136.0,,b7b5,-272.0,,b7d7,-425.0,,22354,46
g7e5,0.003,0.812,0.185,-70.0,,h5h3,-446.0,,g7b2,-215.0,,d5c6,-177.0,,22354,47
a4g4,1.0,0.0,0.0,,-1.0,a4h4,-56.0,,e3g1,-190.0,,e7h4,-215.0,,22354,48
d2d4,0.019,0.896,0.085,36.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,22373,0
e7e6,0.09,0.892,0.018,39.0,,d7d5,45.0,,g8f6,45.0,,e7e6,46.0,,22373,1
c2c4,0.015,0.885,0.1,45.0,,c2c4,43.0,,g1f3,37.0,,e2e4,34.0,,22373,2
d7d5,0.086,0.896,0.018,37.0,,d7d5,38.0,,g8f6,40.0,,a7a6,63.0,,22373,3
b1c3,0.015,0.888,0.097,43.0,,b1c3,42.0,,g1f3,37.0,,c4d5,33.0,,22373,4
g8f6,0.081,0.901,0.018,35.0,,f8e7,40.0,,g8f6,42.0,,f8b4,45.0,,22373,5
g1f3,0.012,0.874,0.114,51.0,,c1g5,50.0,,g1f3,37.0,,c4d5,29.0,,22373,6
c7c5,0.114,0.874,0.012,51.0,,f8b4,35.0,,d5c4,38.0,,c7c5,48.0,,22373,7
c1g5,0.022,0.914,0.064,24.0,,c4d5,60.0,,e2e3,18.0,,c1e3,-9.0,,22373,8
f8e7,0.116,0.873,0.011,52.0,,c5d4,6.0,,d5c4,28.0,,f8e7,60.0,,22373,9
e2e3,0.015,0.899,0.086,38.0,,c4d5,59.0,,d4c5,56.0,,e2e3,34.0,,22373,10
e8g8,0.101,0.886,0.013,46.0,,c5d4,34.0,,d5c4,34.0,,e8g8,70.0,,22373,11
d4c5,0.009,0.86,0.131,58.0,,d4c5,48.0,,c4d5,42.0,,a1c1,10.0,,22373,12
b8d7,0.467,0.531,0.002,132.0,,d5c4,54.0,,b8c6,70.0,,h7h6,80.0,,22373,13
b2b4,0.008,0.845,0.147,63.0,,c4d5,128.0,,b2b4,85.0,,a1c1,41.0,,22373,14
h7h6,0.096,0.892,0.012,44.0,,a7a5,61.0,,h7h6,62.0,,f6e4,153.0,,22373,15
g5h4,0.016,0.911,0.073,31.0,,g5f6,62.0,,g5f4,40.0,,g5h4,32.0,,22373,16
a7a5,0.143,0.849,0.008,62.0,,a7a5,30.0,,b7b6,76.0,,f6e4,77.0,,22373,17
a2a3,0.013,0.9,0.087,39.0,,a2a3,40.0,,b4b5,-72.0,,d1a4,-113.0,,22373,18
a5b4,0.796,0.204,0.0,187.0,,b7b6,29.0,,f6e4,74.0,,d7b8,198.0,,22373,19
a3b4,0.001,0.421,0.578,145.0,,a3b4,210.0,,c3b5,-439.0,,c3d5,-538.0,,22373,20
a8a1,0.915,0.085,0.0,225.0,,a8a1,214.0,,d7b6,248.0,,a8a6,315.0,,22373,21
d1a1,0.0,0.209,0.791,183.0,,d1a1,231.0,,c3b1,-869.0,,c4d5,-1050.0,,22373,22
d8c7,1.0,0.0,0.0,559.0,,b7b6,217.0,,d5c4,220.0,,g7g5,251.0,,22373,23
a1a7,0.0,0.219,0.781,178.0,,c4d5,464.0,,h4g3,350.0,,c3b5,287.0,,22373,24
d7e5,0.87,0.13,0.0,201.0,,d7e5,233.0,,c7d8,236.0,,d5c4,255.0,,22373,25
h4g3,0.001,0.415,0.584,141.0,,f3d4,197.0,,h4g3,161.0,,f1e2,149.0,,22373,26
e5f3,0.61,0.389,0.001,145.0,,e5f3,127.0,,e5c6,372.0,,f6d7,549.0,,22373,27
g2f3,0.001,0.355,0.644,150.0,,g2f3,143.0,,e1e2,-333.0,,e1d1,-338.0,,22373,28
c7c6,0.963,0.037,0.0,248.0,,c7d8,125.0,,c7d7,128.0,,c7c6,204.0,,22373,29
c4d5,0.0,0.088,0.912,212.0,,c4d5,215.0,,a7a4,118.0,,f1e2,114.0,,22373,30
f6d5,1.0,0.0,0.0,615.0,,e6d5,200.0,,f6d5,623.0,,e7c5,654.0,,22373,31
c3d5,0.173,0.822,0.005,-69.0,,f1b5,624.0,,c3d5,-25.0,,b4b5,-32.0,,22373,32
c6d5,0.007,0.87,0.123,-54.0,,c6d5,-24.0,,e6d5,-17.0,,e7g5,534.0,,22373,33
f1g2,1.0,0.0,0.0,-610.0,,f1e2,-28.0,,f1b5,-88.0,,a7a3,-153.0,,22373,34
d5c4,0.0,0.239,0.761,-165.0,,d5d3,-585.0,,d5c4,-214.0,,d5b3,-13.0,,22373,35
a7a3,0.972,0.028,0.0,-249.0,,a7a3,-120.0,,a7a1,-692.0,,a7a4,-700.0,,22373,36
e7f6,0.0,0.075,0.925,-211.0,,e7f6,-200.0,,f8d8,-191.0,,b7b6,40.0,,22373,37
b4b5,1.0,0.0,0.0,-1022.0,,e1d2,-231.0,,g2f1,-703.0,,g2h3,-738.0,,22373,38
f6c3,0.0,0.0,1.0,-1022.0,,f6c3,-1088.0,,f8d8,-989.0,,c8d7,-723.0,,22373,39
e1d1,1.0,0.0,0.0,-1023.0,,e1d1,-1074.0,,a3c3,-1393.0,,a3c3,-1393.0,,22373,40
c4d3,0.0,0.0,1.0,-698.0,,c3b4,-1088.0,,f8d8,-1085.0,,c8d7,-938.0,,22373,41
d1c1,1.0,0.0,0.0,-683.0,,d1c1,-586.0,,d1c1,-586.0,,d1c1,-586.0,,22373,42
d3d2,0.0,0.0,1.0,-692.0,,d3d2,-681.0,,e6e5,-607.0,,c3d2,-562.0,,22373,43
c1b1,1.0,0.0,0.0,-724.0,,c1b1,-729.0,,c1b1,-729.0,,c1b1,-729.0,,22373,44
c3b4,0.003,0.797,0.2,-73.0,,d2d3,-749.0,,e6e5,-740.0,,c8d7,-554.0,,22373,45
a3b2,0.995,0.005,0.0,-299.0,,a3b3,-96.0,,a3b2,-196.0,,a3a2,-210.0,,22373,46
d2d3,0.0,0.042,0.958,-223.0,,d2d3,-203.0,,d2b2,67.0,,f8d8,88.0,,22373,47
b2c2,0.968,0.032,0.0,-231.0,,b2c2,-199.0,,b1a1,-1106.0,,b1c1,-1500.0,,22373,48
d3b5,0.0,0.078,0.922,-200.0,,d3b5,-229.0,,d3a3,-66.0,,d3c2,34.0,,22373,49
g2f1,0.946,0.054,0.0,-212.0,,g2f1,-216.0,,c2b2,-450.0,,c2b3,-462.0,,22373,50
b5a5,0.0,0.032,0.968,-229.0,,b5a5,-214.0,,b5c5,-209.0,,b5c6,-33.0,,22373,51
g3d6,0.998,0.002,0.0,-314.0,,g3e5,-224.0,,f1c4,-368.0,,g3d6,-380.0,,22373,52
f8d8,0.0,0.003,0.997,-303.0,,f8d8,-405.0,,f8e8,-203.0,,b4c3,-154.0,,22373,53
f1c4,1.0,0.0,0.0,-437.0,,c2a2,-323.0,,h1g1,-443.0,,f1c4,-466.0,,22373,54
b4c5,0.0,0.0,1.0,-409.0,,c8d7,-453.0,,b4c5,-429.0,,b7b6,-277.0,,22373,55
d6c5,1.0,0.0,0.0,-446.0,,d6c5,-425.0,,d6e5,-487.0,,d6f4,-672.0,,22373,56
a5c5,0.0,0.0,1.0,-393.0,,a5c5,-445.0,,c8d7,48.0,,d8d2,87.0,,22373,57
h1c1,1.0,0.0,0.0,-576.0,,c4b3,-394.0,,f3f4,-447.0,,h1c1,-504.0,,22373,58
c5b4,0.0,0.0,1.0,-505.0,,c8d7,-559.0,,c5b4,-510.0,,c5b6,-509.0,,22373,59
c4b3,1.0,0.0,0.0,-515.0,,c2b3,-479.0,,c2b2,-533.0,,c4b3,-552.0,,22373,60
c8d7,0.0,0.0,1.0,-599.0,,c8d7,-580.0,,e6e5,-442.0,,b4b5,-376.0,,22373,61
c2c4,1.0,0.0,0.0,-621.0,,c2c3,-565.0,,c1d1,-590.0,,c2b2,-615.0,,22373,62
b4c4,0.0,0.0,1.0,-461.0,,b4a3,-671.0,,b4b6,-639.0,,b4c4,-600.0,,22373,63
c1c4,1.0,0.0,0.0,-593.0,,b3c4,-431.0,,c1c4,-617.0,,b1b2,-1178.0,,22373,64
d7c6,0.0,0.0,1.0,-609.0,,d7c6,-597.0,,d7b5,-425.0,,g8f8,-347.0,,22373,65
c4c1,1.0,0.0,0.0,-708.0,,b1c1,-624.0,,b1b2,-630.0,,b1c2,-630.0,,22373,66
d8d2,0.0,0.0,1.0,-652.0,,c6f3,-685.0,,d8d2,-646.0,,g8f8,-451.0,,22373,67
e3e4,1.0,0.0,0.0,-787.0,,c1c2,-616.0,,c1f1,-674.0,,f3f4,-769.0,,22373,68
d2f2,0.0,0.0,1.0,-811.0,,d2f2,-800.0,,d2d3,-753.0,,g7g6,-615.0,,22373,69
c1c3,1.0,0.0,0.0,-838.0,,c1c5,-800.0,,c1c4,-819.0,,c1c3,-838.0,,22373,70
f2h2,0.0,0.0,1.0,-837.0,,f2h2,-844.0,,f2f3,-827.0,,g7g5,-799.0,,22373,71
b3c2,1.0,0.0,0.0,-856.0,,c3d3,-832.0,,c3c5,-844.0,,b1c1,-852.0,,22373,72
g8h7,0.0,0.0,1.0,-827.0,,h6h5,-840.0,,g8f8,-820.0,,h2h1,-817.0,,22373,73
b1b2,1.0,0.0,0.0,-866.0,,f3f4,-843.0,,b1c1,-843.0,,e4e5,-859.0,,22373,74
h7g8,0.0,0.0,1.0,-806.0,,h6h5,-876.0,,g7g5,-855.0,,g7g6,-845.0,,22373,75
f3f4,1.0,0.0,0.0,-848.0,,b2a3,-811.0,,b2c1,-814.0,,b2b3,-819.0,,22373,76
g8f8,0.0,0.0,1.0,-794.0,,c6e4,-885.0,,h6h5,-820.0,,c6a4,-811.0,,22373,77
f4f5,1.0,0.0,0.0,-829.0,,b2a3,-807.0,,c3c4,-809.0,,b2c1,-817.0,,22373,78
f8e7,0.0,0.0,1.0,-783.0,,c6e4,-839.0,,e6f5,-811.0,,h6h5,-808.0,,22373,79
f5e6,1.0,0.0,0.0,-769.0,,b2c1,-800.0,,c3c4,-802.0,,b2a3,-810.0,,22373,80
e7e6,0.0,0.0,1.0,-771.0,,c6e4,-870.0,,f7e6,-810.0,,e7e6,-799.0,,22373,81
b2b3,1.0,0.0,0.0,-828.0,,b2c1,-771.0,,b2a3,-777.0,,c3c4,-798.0,,22373,82
e6e7,0.0,0.0,1.0,-761.0,,g7g5,-825.0,,e6d6,-821.0,,f7f6,-814.0,,22373,83
c3d3,1.0,0.0,0.0,-837.0,,c2d3,-776.0,,b3c4,-778.0,,c3g3,-792.0,,22373,84
h2h4,0.0,0.0,1.0,-800.0,,h2c2,-899.0,,h6h5,-825.0,,e7e6,-815.0,,22373,85
d3e3,1.0,0.0,0.0,-803.0,,b3c3,-778.0,,d3g3,-793.0,,d3f3,-807.0,,22373,86
h4e4,0.949,0.051,0.0,204.0,,h6h5,-819.0,,h4f4,-798.0,,h4h1,-792.0,,22373,87
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,22410,0
c7c5,0.069,0.907,0.024,25.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,22410,1
f2f4,0.047,0.918,0.035,-7.0,,g1f3,43.0,,b1c3,38.0,,c2c3,29.0,,22410,2
b8c6,0.046,0.92,0.034,7.0,,e7e6,-3.0,,b8c6,5.0,,g7g6,7.0,,22410,3
d2d3,0.043,0.921,0.036,-3.0,,g1f3,6.0,,f1b5,-9.0,,d2d3,-17.0,,22410,4
d7d6,0.04,0.922,0.038,0.0,,d7d5,-14.0,,e7e6,-13.0,,g7g6,-6.0,,22410,5
g1f3,0.037,0.923,0.04,1.0,,g1f3,0.0,,f1e2,0.0,,c2c3,-6.0,,22410,6
g7g6,0.038,0.924,0.038,0.0,,g7g6,-8.0,,g8f6,3.0,,a8b8,15.0,,22410,7
f1e2,0.077,0.905,0.018,-33.0,,f1e2,4.0,,a2a4,4.0,,c2c3,4.0,,22410,8
f8g7,0.042,0.925,0.033,5.0,,f8g7,-8.0,,g8f6,-7.0,,a8b8,-7.0,,22410,9
e1g1,0.033,0.926,0.041,4.0,,e1g1,-3.0,,a2a4,-3.0,,c2c3,-7.0,,22410,10
g8f6,0.051,0.923,0.026,14.0,,g8f6,1.0,,b7b5,9.0,,a8b8,16.0,,22410,11
b1c3,0.031,0.926,0.043,7.0,,c2c3,0.0,,a2a4,0.0,,b1c3,0.0,,22410,12
e8g8,0.033,0.929,0.038,-2.0,,a8b8,0.0,,a7a6,2.0,,e8g8,4.0,,22410,13
a1b1,0.156,0.837,0.007,-66.0,,d1e1,-3.0,,a2a4,-12.0,,g1h1,-28.0,,22410,14
e7e6,0.017,0.912,0.071,-30.0,,a8b8,-50.0,,a7a6,-26.0,,b7b6,-19.0,,22410,15
e4e5,0.83,0.17,0.0,-200.0,,d1e1,-13.0,,g1h1,-23.0,,a2a3,-34.0,,22410,16
f6d5,0.003,0.7,0.297,-100.0,,d6e5,-135.0,,f6d5,-134.0,,f6e8,-34.0,,22410,17
e5d6,0.996,0.004,0.0,-360.0,,d1e1,-112.0,,c3d5,-172.0,,g1h1,-186.0,,22410,18
d5c3,0.001,0.359,0.64,-156.0,,g7c3,-358.0,,d5c3,-183.0,,d8d6,-174.0,,22410,19
b2c3,0.9,0.1,0.0,-219.0,,b2c3,-186.0,,d1e1,-900.0,,d6d7,-907.0,,22410,20
g7c3,0.0,0.07,0.93,-233.0,,g7c3,-203.0,,d8d6,-54.0,,b7b6,-49.0,,22410,21
c1b2,0.972,0.028,0.0,-268.0,,c1e3,-205.0,,f3g5,-206.0,,f3d2,-206.0,,22410,22
c3b2,0.0,0.026,0.974,-270.0,,c3b2,-263.0,,c3g7,-125.0,,c3h8,-125.0,,22410,23
b1b2,0.979,0.021,0.0,-277.0,,b1b2,-258.0,,d6d7,-398.0,,d3d4,-759.0,,22410,24
d8d6,0.0,0.037,0.963,-253.0,,d8d6,-281.0,,b7b6,-222.0,,f7f6,-153.0,,22410,25
g1h1,0.999,0.001,0.0,-380.0,,d1d2,-282.0,,c2c3,-286.0,,d1c1,-296.0,,22410,26
c6d4,0.0,0.024,0.976,-267.0,,d6f4,-387.0,,b7b6,-353.0,,d6c7,-322.0,,22410,27
d1d2,0.991,0.009,0.0,-302.0,,f3e5,-277.0,,f3d4,-282.0,,d1d2,-311.0,,22410,28
b7b6,0.0,0.005,0.995,-321.0,,a8b8,-321.0,,b7b6,-315.0,,d4c6,-266.0,,22410,29
f3d4,0.987,0.013,0.0,-284.0,,f3d4,-321.0,,a2a4,-344.0,,c2c3,-370.0,,22410,30
d6d4,0.0,0.008,0.992,-301.0,,c5d4,-358.0,,d6d4,-294.0,,c8b7,670.0,,22410,31
c2c3,0.996,0.004,0.0,-327.0,,c2c3,-291.0,,d2c1,-361.0,,b2b1,-361.0,,22410,32
d4d6,0.0,0.01,0.99,-291.0,,d4f6,-331.0,,d4d8,-293.0,,d4d6,-284.0,,22410,33
e2f3,0.998,0.002,0.0,-342.0,,d2e3,-272.0,,h2h4,-283.0,,h1g1,-290.0,,22410,34
a8b8,0.0,0.002,0.998,-354.0,,a8b8,-367.0,,c8a6,42.0,,c8d7,79.0,,22410,35
d3d4,0.999,0.001,0.0,-383.0,,f3e4,-350.0,,d2e3,-357.0,,f3e2,-375.0,,22410,36
f8d8,0.0,0.001,0.999,-369.0,,c8a6,-400.0,,f8d8,-359.0,,d6c7,-352.0,,22410,37
f1d1,0.999,0.001,0.0,-378.0,,f1d1,-400.0,,d2c1,-510.0,,h2h3,-524.0,,22410,38
c5d4,0.0,0.001,0.999,-348.0,,d6c7,-407.0,,d6e7,-386.0,,c8d7,-360.0,,22410,39
c3d4,1.0,0.0,0.0,-564.0,,b2b4,-335.0,,d2d4,-466.0,,c3d4,-500.0,,22410,40
c8b7,0.0,0.0,1.0,-517.0,,c8b7,-509.0,,c8d7,-387.0,,d6e7,-365.0,,22410,41
f3b7,1.0,0.0,0.0,-524.0,,f3b7,-478.0,,f3e2,-508.0,,b2b3,-543.0,,22410,42
b8b7,0.0,0.0,1.0,-532.0,,b8b7,-520.0,,b6b5,564.0,,d8d7,647.0,,22410,43
a2a4,1.0,0.0,0.0,-571.0,,b2b3,-518.0,,b2c2,-537.0,,a2a4,-552.0,,22410,44
b7d7,0.0,0.0,1.0,-586.0,,b7d7,-565.0,,d6a3,-540.0,,b7c7,-522.0,,22410,45
b2b4,1.0,0.0,0.0,-581.0,,b2b4,-566.0,,a4a5,-569.0,,d2e3,-590.0,,22410,46
a7a5,0.0,0.0,1.0,-419.0,,d6c6,-563.0,,d6c7,-559.0,,d6d5,-542.0,,22410,47
b4c4,1.0,0.0,0.0,-424.0,,b4c4,-432.0,,b4b3,-712.0,,b4b2,-738.0,,22410,48
d6d5,0.0,0.0,1.0,-423.0,,d6e7,-432.0,,d6a3,-432.0,,d7c7,-414.0,,22410,49
d2d3,1.0,0.0,0.0,-420.0,,d2c2,-403.0,,d2e2,-426.0,,d2d3,-433.0,,22410,50
d7d6,0.0,0.0,1.0,-412.0,,d5d6,-425.0,,d5b7,-406.0,,d7d6,-405.0,,22410,51
d3c3,1.0,0.0,0.0,-512.0,,d3c2,-397.0,,d1c1,-427.0,,h2h3,-428.0,,22410,52
d5f5,0.0,0.0,1.0,-405.0,,d5e4,-513.0,,d5f5,-403.0,,d5h5,-359.0,,22410,53
c3e3,1.0,0.0,0.0,-409.0,,c3c1,-403.0,,c3f3,-403.0,,c3e3,-403.0,,22410,54
f5d5,0.0,0.0,1.0,-409.0,,d6d5,-402.0,,f5d5,-402.0,,f5h5,-397.0,,22410,55
e3c3,1.0,0.0,0.0,-502.0,,d1c1,-398.0,,e3c1,-398.0,,e3c3,-490.0,,22410,56
d5e4,0.0,0.0,1.0,-483.0,,d5e4,-521.0,,d5f5,-401.0,,d5h5,-401.0,,22410,57
c3d2,1.0,0.0,0.0,-562.0,,d4d5,-466.0,,h1g1,-526.0,,f4f5,-565.0,,22410,58
d6d5,0.0,0.0,1.0,-463.0,,d6c6,-597.0,,h7h6,-482.0,,d8d7,-460.0,,22410,59
h2h3,1.0,0.0,0.0,-483.0,,h2h3,-477.0,,h1g1,-486.0,,d2b2,-618.0,,22410,60
d5f5,0.0,0.0,1.0,-406.0,,h7h5,-503.0,,d5d6,-495.0,,d8d6,-478.0,,22410,61
d2b2,1.0,0.0,0.0,-459.0,,d2b2,-502.0,,d1f1,-502.0,,d2c3,-604.0,,22410,62
f5f4,0.0,0.0,1.0,-484.0,,f5f4,-542.0,,e4f4,-465.0,,e4b7,-411.0,,22410,63
b2b6,1.0,0.0,0.0,-526.0,,b2b6,-477.0,,h1g1,-602.0,,c4c2,-644.0,,22410,64
d8d5,0.0,0.0,1.0,-491.0,,d8d5,-474.0,,d8a8,-307.0,,e4a8,-241.0,,22410,65
c4c8,1.0,0.0,0.0,-615.0,,b6b3,-491.0,,b6b2,-523.0,,d1g1,-551.0,,22410,66
g8g7,0.0,0.0,1.0,-530.0,,g8g7,-595.0,,d5d8,981.0,,d5d8,981.0,,22410,67
c8c4,1.0,0.0,0.0,-984.0,,b6b2,-597.0,,d1g1,-630.0,,b6c7,-661.0,,22410,68
f4f2,0.0,0.0,1.0,-1018.0,,f4f2,-1000.0,,f4f3,-961.0,,e6e5,-710.0,,22410,69
b6b1,1.0,0.0,0.0,,-1.0,d1g1,-938.0,,h1h2,,-1.0,h3h4,,-1.0,22410,70
e4g2,,,,,0.0,e4g2,,-1.0,e4e2,-784.0,,e4b1,-559.0,,22410,71
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,22505,0
b7b6,0.275,0.72,0.005,102.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,22505,1
b1c3,0.009,0.827,0.164,71.0,,d2d4,117.0,,b1c3,66.0,,g1f3,61.0,,22505,2
c8b7,0.22,0.774,0.006,87.0,,c7c5,71.0,,c8b7,81.0,,e7e6,81.0,,22505,3
g1f3,0.005,0.743,0.252,95.0,,d2d4,100.0,,g1f3,98.0,,g1e2,88.0,,22505,4
e7e6,0.299,0.697,0.004,105.0,,c7c5,69.0,,e7e6,81.0,,g8f6,97.0,,22505,5
d2d4,0.004,0.697,0.299,105.0,,d2d4,76.0,,h2h4,61.0,,f1e2,50.0,,22505,6
d8e7,0.813,0.187,0.0,207.0,,f8b4,88.0,,d7d5,105.0,,f8e7,111.0,,22505,7
f1d3,0.0,0.184,0.816,206.0,,c1g5,188.0,,f1d3,178.0,,a2a4,161.0,,22505,8
f7f6,0.93,0.07,0.0,252.0,,d7d6,197.0,,e7d8,197.0,,a7a6,212.0,,22505,9
e1g1,0.0,0.041,0.959,275.0,,e1g1,282.0,,a2a4,274.0,,c1f4,268.0,,22505,10
g7g5,0.997,0.003,0.0,385.0,,g8h6,278.0,,a7a6,281.0,,e7f7,304.0,,22505,11
e4e5,0.003,0.672,0.325,107.0,,d4d5,373.0,,f1e1,322.0,,a2a4,307.0,,22505,12
h7h5,1.0,0.0,0.0,574.0,,g5g4,125.0,,b8c6,167.0,,e7g7,171.0,,22505,13
e5f6,0.0,0.002,0.998,400.0,,d4d5,514.0,,e5f6,494.0,,d3e4,441.0,,22505,14
e7f6,1.0,0.0,0.0,537.0,,g8f6,483.0,,e7f6,493.0,,e7f7,905.0,,22505,15
c1g5,0.0,0.0,1.0,475.0,,d3e4,524.0,,c1g5,502.0,,f3g5,377.0,,22505,16
f6g7,1.0,0.0,0.0,510.0,,f6g7,471.0,,f8e7,946.0,,a7a6,969.0,,22505,17
d1e2,0.0,0.002,0.998,385.0,,d3e4,519.0,,d4d5,451.0,,h2h4,451.0,,22505,18
f8e7,0.996,0.004,0.0,352.0,,f8e7,365.0,,b8c6,482.0,,g8f6,529.0,,22505,19
g5e7,0.0,0.014,0.986,300.0,,g5f4,382.0,,g5e7,326.0,,h2h4,314.0,,22505,20
g8e7,0.994,0.006,0.0,332.0,,g8e7,336.0,,e8e7,635.0,,g7e7,747.0,,22505,21
d3e4,0.0,0.265,0.735,171.0,,f1e1,284.0,,a1e1,273.0,,c3b5,251.0,,22505,22
h8g8,0.997,0.003,0.0,350.0,,b8c6,153.0,,h8g8,288.0,,b7e4,388.0,,22505,23
g2g3,0.0,0.168,0.832,191.0,,f3g5,391.0,,g2g3,216.0,,f3h4,137.0,,22505,24
b7e4,0.998,0.002,0.0,374.0,,b8c6,219.0,,b7e4,387.0,,c7c6,457.0,,22505,25
e2e4,0.0,0.001,0.999,374.0,,e2e4,412.0,,c3e4,287.0,,a1d1,-299.0,,22505,26
h5h4,1.0,0.0,0.0,1030.0,,b8c6,393.0,,c7c6,433.0,,d7d5,822.0,,22505,27
f3h4,0.0,0.0,1.0,729.0,,e4a8,1037.0,,c3b5,820.0,,e4b7,784.0,,22505,28
b8c6,1.0,0.0,0.0,715.0,,b8c6,723.0,,c7c6,807.0,,d7d5,834.0,,22505,29
a1d1,0.0,0.002,0.998,353.0,,d4d5,724.0,,c3b5,473.0,,h4f3,337.0,,22505,30
g8h8,1.0,0.0,0.0,762.0,,e8c8,361.0,,g7g4,707.0,,a7a5,745.0,,22505,31
h4g2,0.0,0.011,0.989,287.0,,d4d5,753.0,,c3b5,516.0,,h4f3,313.0,,22505,32
g7h6,1.0,0.0,0.0,561.0,,d7d5,256.0,,e8c8,297.0,,g7h6,445.0,,22505,33
h2h4,0.0,0.0,1.0,512.0,,h2h4,544.0,,g2h4,265.0,,e4h4,255.0,,22505,34
h8g8,1.0,0.0,0.0,875.0,,e8c8,496.0,,d7d5,559.0,,h8h7,691.0,,22505,35
d4d5,0.0,0.0,1.0,876.0,,d4d5,884.0,,f1e1,647.0,,c3b5,637.0,,22505,36
e6d5,1.0,0.0,0.0,907.0,,e8c8,823.0,,e6d5,875.0,,e7d5,982.0,,22505,37
c3d5,0.0,0.0,1.0,923.0,,c3d5,912.0,,e4f4,562.0,,e4d3,475.0,,22505,38
e8c8,1.0,0.0,0.0,938.0,,h6d6,907.0,,h6g6,961.0,,e8c8,964.0,,22505,39
d5e7,0.0,0.0,1.0,959.0,,d5e7,934.0,,f1e1,684.0,,e4f4,672.0,,22505,40
c8b7,1.0,0.0,0.0,1002.0,,c8b7,922.0,,c8b8,928.0,,c6e7,,1.0,22505,41
e7c6,0.0,0.0,1.0,900.0,,e7g8,994.0,,e7d5,923.0,,b2b4,917.0,,22505,42
d7c6,1.0,0.0,0.0,883.0,,d7c6,892.0,,h6c6,930.0,,d7d5,1438.0,,22505,43
d2d4,0.019,0.896,0.085,36.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,22518,0
c7c6,0.105,0.88,0.015,47.0,,d7d5,45.0,,g8f6,45.0,,e7e6,46.0,,22518,1
c2c4,0.018,0.894,0.088,38.0,,g1f3,50.0,,c2c4,50.0,,e2e4,41.0,,22518,2
d7d5,0.079,0.902,0.019,33.0,,g8f6,40.0,,d7d5,40.0,,e7e6,59.0,,22518,3
b1c3,0.017,0.896,0.087,38.0,,b1c3,35.0,,g1f3,34.0,,c4d5,30.0,,22518,4
g8f6,0.109,0.878,0.013,49.0,,g8f6,45.0,,d5c4,48.0,,e7e6,52.0,,22518,5
g1f3,0.019,0.906,0.075,31.0,,g1f3,34.0,,e2e3,34.0,,c4d5,29.0,,22518,6
